"","PrimeMaskNo","PrimeNo","TargetMaskNo","TargetNo","PrimeMaskRT","PrimeNoRT","TargetMaskRT","TargetNoRT","RTrecognisePrime","RTrecogniseTarget"
"203",8,3,3,99,139,33,159,NA,1065,1191
"204",3,99,3,6,186,NA,140,44,1218,1172
"205",3,99,3,99,148,NA,134,NA,1180,1166
"206",3,99,3,99,39,NA,18,NA,1071,1050
"207",3,99,3,99,141,NA,182,NA,1173,1214
"208",5,6,3,99,58,23,17,NA,2122,1049
"209",4,99,3,99,234,NA,102,NA,1782,1134
"210",3,99,4,99,457,NA,430,NA,1489,1978
"211",3,99,3,99,36,NA,80,NA,1068,1112
"212",4,99,4,99,192,NA,70,NA,1740,1618
"213",3,99,3,99,141,NA,274,NA,1173,1306
"214",5,2,3,6,262,28,133,44,544,1165
"215",5,2,3,99,297,17,124,NA,533,1156
"216",3,99,7,99,107,NA,343,NA,1139,3439
"217",3,99,3,99,379,NA,92,NA,1411,1124
"218",5,3,3,6,262,15,326,44,1047,1358
"219",4,99,4,99,118,NA,130,NA,1666,1678
"220",3,99,5,2,378,NA,35,26,1410,542
"221",4,99,4,99,332,NA,92,NA,1880,1640
"222",3,6,5,2,96,23,134,11,1128,527
"223",3,99,3,99,450,NA,250,NA,1482,1282
"224",3,99,3,99,241,NA,269,NA,1273,1301
"225",4,99,3,99,79,NA,124,NA,1627,1156
"226",4,99,10,3,137,NA,189,22,1685,1054
"227",5,99,3,99,369,NA,287,NA,2433,1319
"228",2,6,3,6,462,23,164,44,978,1196
"229",3,99,3,99,407,NA,174,NA,1439,1206
"230",4,99,5,2,262,NA,392,13,1810,529
"231",3,6,3,99,185,23,196,NA,1217,1228
"232",3,99,4,6,243,NA,353,44,1275,1901
"233",3,99,3,99,198,NA,440,NA,1230,1472
"234",3,99,3,99,75,NA,87,NA,1107,1119
"235",4,99,3,99,292,NA,110,NA,1840,1142
"236",6,99,3,99,66,NA,128,NA,2646,1160
"237",5,99,3,99,354,NA,87,NA,2418,1119
"238",2,99,3,99,475,NA,186,NA,991,1218
"239",3,6,3,6,145,23,69,44,1177,1101
"240",5,99,3,6,262,NA,278,44,2326,1310
