"","Mask1.RESP.Trial.","Mask2.RESP.Trial.","Mask3.RESP.Trial.","Mask4.RESP.Trial.","Mask5.RESP.Trial.","Mask6.RESP.Trial.","Mask7.RESP.Trial.","Mask8.RESP.Trial.","Mask9.RESP.Trial.","Mask10.RESP.Trial.","Mask11.RESP.Trial.","Mask12.RESP.Trial.","Mask13.RESP.Trial.","Mask14.RESP.Trial.","Mask15.RESP.Trial.","Mask16.RESP.Trial.","Mask17.RESP.Trial.","Mask18.RESP.Trial.","Mask1.RT.Trial.","Mask2.RT.Trial.","Mask3.RT.Trial.","Mask4.RT.Trial.","Mask5.RT.Trial.","Mask6.RT.Trial.","Mask7.RT.Trial.","Mask8.RT.Trial.","Mask9.RT.Trial.","Mask10.RT.Trial.","Mask11.RT.Trial.","Mask12.RT.Trial.","Mask13.RT.Trial.","Mask14.RT.Trial.","Mask15.RT.Trial.","Mask16.RT.Trial.","Mask17.RT.Trial.","Mask18.RT.Trial."
"46","0",0,"0","{SPACE}","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,89,246,0,0,0,0,0,0,0,0,0,0
"47","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,320,207,117,0,0,0,0,0,0,0,0,0,0,0,0
"48","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,181,0,117,0,0,0,0,0,0,0,0,0,0,0,0
"49","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,129,176,72,0,0,0,0,0,0,0,0,0,0,0
"50","0",0,"0","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,280,225,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","0",0,"0","0","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,227,0,0,0,0,0,0,0,0,0,0,0
"52","0",0,"0","0","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,227,0,0,0,0,0,0,0,0,0,0,0
"53","0",0,"0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","0",0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,299,248,0,0,0,0,0,0,0,0,0,0,0,0
"55","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,327,5,132,0,0,0,0,0,0,0,0,0,0,0,0
"56","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,227,0,0,0,0,0,0,0,0,0,0,0
"57","0",0,"0","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,191,0,0,0,0,0,0,0,0,0
"58","0",0,"0","0","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0
"59","0",0,"0","{SPACE}","{SPACE}","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,67,370,0,0,246,0,0,0,0,0,0,0,0,0,0
"60","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,118,0,223,0,0,0,0,0,0,0,0,0,0,0,0
"61","0",0,"0","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0
"62","0",0,"0","0","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0
"63","0",0,"0","0","{SPACE}","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,246,0,0,0,0,0,0,0,0,0,0
"64","0",0,"0","{SPACE}","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","0",0,"0","0","0","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0
"66","0",0,"0","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,155,225,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","0",0,"0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,261,191,0,0,0,191,0,0,0,0,0,0,0,0,0
"68","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,362,181,117,0,0,0,0,0,0,0,0,0,0,0,0
"69","0",0,"0","0","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,227,0,0,0,0,0,0,0,0,0,0,0
"70","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,333,326,306,0,0,0,0,0,0,0,0,0,0,0,0
"71","0",0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,372,306,0,0,0,0,0,0,0,0,0,0,0,0
"72","0",0,"0","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,406,409,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","0",0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,82,306,0,0,0,0,0,0,0,0,0,0,0,0
"74","0",0,"{SPACE}","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,382,0,274,413,0,0,0,0,0,0,0,0,0,0,0,0
"75","0",0,"0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","0",0,"0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,295,5,0,371,246,0,0,0,0,0,0,0,0,0,0
"77","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,186,45,227,0,0,0,0,0,0,0,0,0,0,0
"78","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,337,299,248,0,0,0,0,0,0,0,0,0,0,0,0
"79","0",0,"0","0","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,246,0,0,0,0,0,0,0,0,0,0
"80","0",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,90,180,286,227,0,0,0,0,0,0,0,0,0,0,0
"81","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,322,286,227,0,0,0,0,0,0,0,0,0,0,0
"82","0",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,287,322,286,227,0,0,0,0,0,0,0,0,0,0,0
"83","0",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,332,0,176,72,0,0,0,0,0,0,0,0,0,0,0
"84","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,155,0,374,0,0,0,0,0,0,0,0,0,0,0,0
"85","0",0,"0","0","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,72,0,0,0,0,0,0,0,0,0,0,0
"86","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,155,231,374,0,0,0,0,0,0,0,0,0,0,0,0
"87","0",0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,279,132,0,0,0,0,0,0,0,0,0,0,0,0
"88","0",0,"0","0","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0
"89","0",0,"0","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,174,225,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","0",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,366,0,176,72,0,0,0,0,0,0,0,0,0,0,0
"91","0",0,"0","0","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0
"92","0",0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,38,306,0,0,0,0,0,0,0,0,0,0,0,0
"93","0",0,"0","{SPACE}","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","0",0,"0","0","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0
"95","0",0,"0","{SPACE}","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,6,0,223,0,0,0,0,0,0,0,0,0,0,0,0
"97","0",0,"0","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,163,409,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","0",0,"0","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,105,225,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","0",0,"0","{SPACE}","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,89,246,0,0,0,0,0,0,0,0,0,0
"100","0",0,"0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,414,127,189,0,0,0,0,0,0,0,0,0,0,0,0
"102","0",0,"0","0","0","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
"103","0",0,"0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,341,5,0,371,246,0,0,0,0,0,0,0,0,0,0
"104","0",0,"0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,382,231,374,0,0,0,0,0,0,0,0,0,0,0,0
"106","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,101,0,326,0,0,0,0,0,0,0,0,0,0,0,0
"107","0",0,"0","0","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","0",0,"{SPACE}","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,382,446,225,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","0",0,"0","0","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,72,0,0,0,0,0,0,0,0,0,0,0
"110","0",0,"0","{SPACE}","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,172,286,227,0,0,0,0,0,0,0,0,0,0,0
"112","0",0,"0","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,191,0,0,0,0,0,0,0,0,0
"113","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,37,0,306,0,0,0,0,0,0,0,0,0,0,0,0
"114","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,377,0,117,0,0,0,0,0,0,0,0,0,0,0,0
"115","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,274,286,227,0,0,0,0,0,0,0,0,0,0,0
