ExperimentName,Subject,Session,Procedure[Block],Trial,Directed,I_NMG_ZScorePrime,I_NMG_ZscoreTarget,I_ZScorePrime,I_ZScoreTarget,ItemNumber,LogHalPrime,LogHalTarget,LogP,MeanLDTZ,MeanLength,MeanLogF,MeanNMGZ,PathLength,Prime[Trial],PrimeResponse.RESP[Trial],PrimeResponse.RT[Trial],Stimuli3,Target[Trial],TargetResponse.RESP[Trial],TargetResponse.RT[Trial],Undirected,PrimeAccuracy,TargetAccuracy,RTRecognisePrime,RTRecogniseTarget
NetworksDemasking,39,1,S3,41,5,-0.427,-0.41,-0.508,-0.463,D230,6.583,7.877,24.587065,-0.4855,8,7.23,-0.4185,2,A L L I G A T O R,{SHIFT}Alligator{SPACE},1855,230,V I S I T O R,{SHIFT}Visitor{SPACE},1594,3,1,1,2297,2291
NetworksDemasking,39,1,S3,146,3,0.076,-0.298,-0.272,-0.568,D231,7.639,6.799,14.782695,-0.42,5.5,7.219,-0.111,15,C E M E N T,{SHIFT}Cement{SPACE},1712,231,V O D K A,{SHIFT}Vodka{SPACE},1713,3,1,1,1363,1365
NetworksDemasking,39,1,S3,73,4,-0.279,-0.686,-0.611,-0.841,D232,12.202,11.434,18.629517,-0.726,5.5,11.818,-0.4825,15,S T A T E,{SHIFT}State{SPACE},1158,232,W A N T E D,{SHIFT}Wanted{SPACE},1333,3,1,1,525,990
NetworksDemasking,39,1,S3,144,2,-0.478,-0.309,-0.459,-0.13,D233,8.528,6.717,8.611486,-0.2945,7,7.6225,-0.3935,1,C A S U A L,{SHIFT}Casual{SPACE},1364,233,W A R D R O B E,{SHIFT}{SHIFT}Wardrobe{SPACE},2634,2,1,1,522,1077
NetworksDemasking,39,1,S3,230,5,-0.008,-0.687,-0.092,-0.482,D234,7.562,6.717,18.797088,-0.287,6,7.1395,-0.3475,4,A L M I G H T Y,{SHIFT}Almighty{SPACE},1806,234,W E E P,weep{SPACE},1248,4,1,1,1711,1247
NetworksDemasking,39,1,S3,117,4,-0.588,-0.607,-0.706,-0.551,D235,9.758,14.974,18.770308,-0.6285,4,12.366,-0.5975,6,P L O T,{SHIFT}Plot{SPACE},1045,235,W I T H,{SHIFT}With{SPACE},1971,4,1,1,970,2086
NetworksDemasking,39,1,S3,180,1,-0.463,-0.513,-0.423,-0.498,D236,9.289,10.372,3.257388,-0.4605,9,9.8305,-0.488,1,F A N T A S T I C,{SHIFT}Fantastic{SPACE},2253,236,W O N D E R F U L,{SHIFT}Wonderful{SPACE},1923,1,1,1,1129,1151
NetworksDemasking,39,1,S3,187,3,-0.681,-0.652,-0.723,-0.683,D237,12.192,7.859,14.014329,-0.703,5.5,10.0255,-0.6665,3,G A M E,{SHIFT}Game{SPACE},1154,237,W O R K O U T,{SHIFT}Workout{SPACE},1900,3,1,1,950,523
NetworksDemasking,39,1,S3,62,4,-0.256,-0.69,-0.26,-0.691,D238,8.962,10.206,19.438413,-0.4755,5.5,9.584,-0.473,15,S T A T U E,{SHIFT}Statue{SPACE},1623,238,W O R R Y,{SHIFT}Worry{SPACE},1403,3,1,1,1071,910
NetworksDemasking,39,1,S3,231,1,-0.77,-0.535,-0.817,-0.412,D239,10.885,10.04,1.624491,-0.6145,6,10.4625,-0.6525,1,A U T H O R,{SHIFT}Author{SPACE},1231,239,W R I T E R,{SHIFT}Writer{SPACE},1641,1,1,1,1645,1140
NetworksDemasking,39,1,S3,8,Inf,-0.663,-0.678,-0.842,-0.306,D240,13.102,6.904,Inf,-0.574,3.5,10.003,-0.6705,6,W A Y,{SHIFT}Way{SPACE},1086,240,Y O K E,{SHIFT}Yoke{SPACE},1258,3,1,1,831,2990
