"","TMask1.RESP.Trial.","TMask2.RESP.Trial.","TMask3.RESP.Trial.","TMask4.RESP.Trial.","TMask5.RESP.Trial.","TMask6.RESP.Trial.","TMask7.RESP.Trial.","TMask8.RESP.Trial.","TMask9.RESP.Trial.","TMask10.RESP.Trial.","TMask11.RESP.Trial.","TMask12.RESP.Trial.","TMask13.RESP.Trial.","TMask14.RESP.Trial.","TMask15.RESP.Trial.","TMask16.RESP.Trial.","TMask17.RESP.Trial.","TMask18.RESP.Trial.","TMask1.RT.Trial.","TMask2.RT.Trial.","TMask3.RT.Trial.","TMask4.RT.Trial.","TMask5.RT.Trial.","TMask6.RT.Trial.","TMask7.RT.Trial.","TMask8.RT.Trial.","TMask9.RT.Trial.","TMask10.RT.Trial.","TMask11.RT.Trial.","TMask12.RT.Trial.","TMask13.RT.Trial.","TMask14.RT.Trial.","TMask15.RT.Trial.","TMask16.RT.Trial.","TMask17.RT.Trial.","TMask18.RT.Trial."
"42",0,0,"{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,401,156,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"43",0,0,"0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,373,0,0,0,0,0,0,0,0,0,0
"44",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,334,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,"{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,376,0,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"47",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,246,134,41,334,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,41,334,0,0,0,0,0,0,0,0,0,0,0
"49",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,314,334,0,0,0,0,0,0,0,0,0,0,0
"50",0,0,"0","0","0","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,373,0,0,0,0,0,0,0,0,0,0
"51",0,0,"{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,436,0,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"52",0,0,"0","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0,0,"{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,454,451,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"54",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,444,346,0,334,0,0,0,0,0,0,0,0,0,0,0
"55",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,3,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,334,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,"0","{SPACE}","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,334,0,0,0,0,0,0,0,0,0,0,0
"58",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,156,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"59",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,121,419,0,3,0,0,0,0,0,0,0,0,0,0,0
"60",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"61",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,115,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"62",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,332,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"63",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,314,334,0,0,0,0,0,0,0,0,0,0,0
"64",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,98,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"65",0,0,"0","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"66",0,0,"0","0","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,89,373,0,0,0,0,0,0,0,0,0,0
"67",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,389,31,41,334,0,0,0,0,0,0,0,0,0,0,0
"68",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"69",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"70",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,20,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"71",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,102,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"72",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"73",0,0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,398,341,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"74",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,297,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"75",0,0,"0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,250,188,0,0,373,0,0,0,0,0,0,0,0,0,0
"76",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"77",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,9,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"78",0,0,"0","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"79",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,71,114,0,334,0,0,0,0,0,0,0,0,0,0,0
"80",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,149,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"81",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"82",0,0,"0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,267,149,0,0,373,0,0,0,0,0,0,0,0,0,0
"83",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,318,346,0,334,0,0,0,0,0,0,0,0,0,0,0
"84",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"85",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"86",0,0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,442,216,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"87",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,334,0,0,0,0,0,0,0,0,0,0,0
"88",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"89",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,144,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"90",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,41,334,0,0,0,0,0,0,0,0,0,0,0
"91",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,248,114,0,334,0,0,0,0,0,0,0,0,0,0,0
"92",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,108,114,0,334,0,0,0,0,0,0,0,0,0,0,0
"93",0,0,"0","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"94",0,0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,398,97,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"95",0,0,"0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,288,102,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,314,334,0,0,0,0,0,0,0,0,0,0,0
"97",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,220,346,0,334,0,0,0,0,0,0,0,0,0,0,0
"98",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,171,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"99",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,41,334,0,0,0,0,0,0,0,0,0,0,0
"100",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"102",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,172,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"103",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,171,195,41,334,0,0,0,0,0,0,0,0,0,0,0
"104",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,362,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"105",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,334,0,0,0,0,0,0,0,0,0,0,0
"106",0,0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,466,346,419,0,3,0,0,0,0,0,0,0,0,0,0,0
"107",0,0,"0","0","0","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,373,0,0,0,0,0,0,0,0,0,0
"108",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"109",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,20,89,373,0,0,0,0,0,0,0,0,0,0
"110",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,306,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"111",0,0,"0","0","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,89,373,0,0,0,0,0,0,0,0,0,0
"112",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"113",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,280,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"114",0,0,"{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,445,267,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"115",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"116",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"117",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,383,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"118",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,41,334,0,0,0,0,0,0,0,0,0,0,0
"119",0,0,"{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,458,156,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"120",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,3,0,0,0,0,0,0,0,0,0,0,0
"121",0,0,"0","0","0","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,373,0,0,0,0,0,0,0,0,0,0
"122",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"123",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,314,334,0,0,0,0,0,0,0,0,0,0,0
"124",0,0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,451,346,419,0,3,0,0,0,0,0,0,0,0,0,0,0
"125",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,175,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"126",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,205,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"127",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,383,134,0,3,0,0,0,0,0,0,0,0,0,0,0
"128",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,314,334,0,0,0,0,0,0,0,0,0,0,0
"129",0,0,"{SPACE}","{SPACE}","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,291,134,0,0,334,0,0,0,0,0,0,0,0,0,0,0
"130",0,0,"0","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"131",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,314,334,0,0,0,0,0,0,0,0,0,0,0
"132",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,120,134,41,334,0,0,0,0,0,0,0,0,0,0,0
"133",0,0,"0","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,334,0,0,0,0,0,0,0,0,0,0,0
"134",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,319,266,41,334,0,0,0,0,0,0,0,0,0,0,0
"135",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"136",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"137",0,0,"0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0
